endorsement_id_full,policy_effective_date,cattle_type,cov_level_pct,coverage_bin,subsidy_amt,total_prem_amt,prod_prem_amt,observed_rate,statutory_rate,rate_gap
46776,2023-06-21,fed,0.9903,b95_100,0,3349,3349,0,0.35,-0.35
46937,2023-05-16,feeder,0.9991,b95_100,0,2215,2215,0,0.35,-0.35
46956,2023-05-16,feeder,0.999,b95_100,0,2013,2013,0,0.35,-0.35
47014,2022-08-09,feeder,0.9921,b95_100,12,33,21,0.363636363636364,0.35,0.0136363636363637
47015,2023-01-30,feeder,0.9909,b95_100,3186,7968,4782,0.399849397590361,0.35,0.0498493975903615
47038,2023-06-30,feeder,0.997,b95_100,2439,6716,4277,0.3631625967838,0.35,0.0131625967837999
47044,2023-01-11,feeder,0.9983,b95_100,1069,2375,1306,0.450105263157895,0.35,0.100105263157895
47049,2023-06-06,feeder,0.9979,b95_100,1440,3201,1761,0.449859418931584,0.35,0.0998594189315839
47052,2023-05-16,feeder,0.9736,b95_100,170,377,207,0.450928381962865,0.35,0.100928381962865
47056,2023-05-16,feeder,0.9736,b95_100,188,418,230,0.449760765550239,0.35,0.0997607655502393
47273,2023-05-18,feeder,0.9948,b95_100,2502,5560,3058,0.45,0.35,0.1
47336,2023-06-01,feeder,0.9961,b95_100,318,706,388,0.45042492917847,0.35,0.10042492917847
47386,2022-08-05,feeder,0.9992,b95_100,239,532,293,0.449248120300752,0.35,0.0992481203007519
47438,2023-05-01,feeder,0.9956,b95_100,325,724,399,0.448895027624309,0.35,0.0988950276243094
47463,2023-05-01,feeder,0.9956,b95_100,297,659,362,0.450682852807284,0.35,0.100682852807284
47562,2023-04-03,feeder,0.9468,b90_94,408,815,407,0.500613496932515,0.4,0.100613496932515
47606,2023-05-22,feeder,0.9522,b95_100,332,737,405,0.450474898236092,0.35,0.100474898236092
47619,2023-06-28,feeder,0.992,b95_100,907,2015,1108,0.450124069478908,0.35,0.100124069478908
47640,2023-04-10,feeder,0.9952,b95_100,393,980,587,0.401020408163265,0.35,0.0510204081632653
47648,2023-05-22,feeder,0.9522,b95_100,298,663,365,0.44947209653092,0.35,0.0994720965309201
47752,2023-05-22,feeder,0.9939,b95_100,170,378,208,0.44973544973545,0.35,0.0997354497354497
47907,2023-04-27,feeder,0.9998,b95_100,459,1020,561,0.45,0.35,0.1
48045,2023-03-30,feeder,0.9972,b95_100,696,1546,850,0.45019404915912,0.35,0.10019404915912
48046,2023-03-30,feeder,0.9972,b95_100,765,1700,935,0.45,0.35,0.1
48048,2022-11-30,feeder,0.9903,b95_100,1422,3160,1738,0.45,0.35,0.1
48179,2023-01-18,feeder,0.9955,b95_100,289,642,353,0.450155763239875,0.35,0.100155763239875
48186,2023-01-18,feeder,0.9955,b95_100,1040,2311,1271,0.45002163565556,0.35,0.10002163565556
48221,2023-04-24,feeder,0.9974,b95_100,250,555,305,0.450450450450451,0.35,0.10045045045045
48223,2023-04-24,feeder,0.9974,b95_100,305,678,373,0.449852507374631,0.35,0.0998525073746313
48225,2023-06-02,feeder,0.9962,b95_100,68,150,82,0.453333333333333,0.35,0.103333333333333
48226,2022-07-25,feeder,0.9933,b95_100,144,319,175,0.45141065830721,0.35,0.10141065830721
48228,2022-07-25,feeder,0.9932,b95_100,131,290,159,0.451724137931035,0.35,0.101724137931035
48231,2023-06-02,feeder,0.9961,b95_100,54,119,65,0.453781512605042,0.35,0.103781512605042
48274,2022-11-03,feeder,0.993,b95_100,1467,3826,2359,0.383429168844746,0.35,0.0334291688447465
48349,2023-04-25,feeder,0.9951,b95_100,1093,2430,1337,0.449794238683128,0.35,0.0997942386831276
48364,2023-04-25,feeder,0.9951,b95_100,4608,11455,6847,0.402269751200349,0.35,0.0522697512003492
48514,2023-05-19,feeder,0.9939,b95_100,0,570,570,0,0.35,-0.35
48521,2023-05-19,feeder,0.994,b95_100,0,518,518,0,0.35,-0.35
48578,2023-05-30,feeder,0.9972,b95_100,1474,3275,1801,0.450076335877863,0.35,0.100076335877863
48757,2022-12-15,feeder,0.9948,b95_100,9150,20333,11183,0.450007377170118,0.35,0.100007377170118
48923,2023-04-21,feeder,0.9982,b95_100,17238,38305,21067,0.450019579689336,0.35,0.100019579689336
48968,2023-03-02,feeder,0.9967,b95_100,9129,20287,11158,0.44999260610243,0.35,0.0999926061024302
48975,2022-11-17,feeder,0.9973,b95_100,12135,26966,14831,0.450011125120522,0.35,0.100011125120522
49017,2023-01-18,feeder,0.9984,b95_100,15004,34481,19477,0.435138192047794,0.35,0.0851381920477944
49041,2022-07-25,feeder,0.9944,b95_100,6921,18172,11251,0.38086066475897,0.35,0.0308606647589699
49043,2022-07-25,feeder,0.9944,b95_100,6210,16162,9952,0.38423462442767,0.35,0.0342346244276699
49098,2023-06-20,feeder,0.9925,b95_100,17649,46582,28933,0.378880254175433,0.35,0.0288802541754326
49103,2023-04-21,feeder,0.9918,b95_100,4572,10160,5588,0.45,0.35,0.1
49146,2022-07-12,feeder,0.9935,b95_100,15507,41337,25830,0.375136076638363,0.35,0.0251360766383628
49153,2023-06-07,feeder,0.9989,b95_100,32946,85783,52837,0.384062110208316,0.35,0.0340621102083163
49174,2022-11-17,feeder,0.9973,b95_100,7088,15752,8664,0.449974606399187,0.35,0.0999746063991874
49181,2023-02-21,feeder,0.9933,b95_100,0,7341,7341,0,0.35,-0.35
49407,2023-06-15,feeder,0.9964,b95_100,0,25251,25251,0,0.35,-0.35
49469,2023-06-06,feeder,0.9953,b95_100,0,736,736,0,0.35,-0.35
49471,2023-04-28,feeder,0.9997,b95_100,783,2069,1286,0.378443692605123,0.35,0.0284436926051233
49472,2023-05-24,feeder,0.9977,b95_100,2070,4600,2530,0.45,0.35,0.1
49483,2023-04-28,feeder,0.9997,b95_100,856,2258,1402,0.379096545615589,0.35,0.0290965456155891
49485,2023-05-24,feeder,0.9977,b95_100,1710,3801,2091,0.449881610102605,0.35,0.0998816101026046
49489,2023-06-06,feeder,0.9954,b95_100,0,624,624,0,0.35,-0.35
49496,2023-06-01,feeder,0.988,b95_100,1070,2917,1847,0.366815221117587,0.35,0.0168152211175866
49503,2023-06-01,feeder,0.988,b95_100,201,446,245,0.45067264573991,0.35,0.10067264573991
49504,2023-06-05,feeder,0.9997,b95_100,104,270,166,0.385185185185185,0.35,0.0351851851851852
49505,2023-04-19,feeder,0.9959,b95_100,1299,2885,1586,0.450259965337955,0.35,0.100259965337955
49668,2023-06-12,feeder,0.9947,b95_100,1079,2398,1319,0.449958298582152,0.35,0.0999582985821518
49675,2023-06-12,feeder,0.9947,b95_100,594,1319,725,0.450341167551175,0.35,0.100341167551175
49683,2023-06-01,feeder,0.9961,b95_100,1634,3630,1996,0.450137741046832,0.35,0.100137741046832
49689,2023-04-10,feeder,0.9914,b95_100,3718,8264,4546,0.449903194578896,0.35,0.0999031945788965
49726,2023-06-30,feeder,0.9974,b95_100,2028,4508,2480,0.449866903283052,0.35,0.0998669032830524
49935,2023-05-31,feeder,0.9978,b95_100,351,781,430,0.449423815620999,0.35,0.0994238156209987
49941,2023-05-31,feeder,0.9978,b95_100,419,930,511,0.450537634408602,0.35,0.100537634408602
49953,2023-06-13,feeder,0.9931,b95_100,441,980,539,0.45,0.35,0.1
49958,2023-04-20,feeder,0.9999,b95_100,2316,5145,2829,0.450145772594752,0.35,0.100145772594752
50015,2023-06-13,feeder,0.9931,b95_100,675,1500,825,0.45,0.35,0.1
50056,2023-04-26,feeder,0.9978,b95_100,106,232,126,0.456896551724138,0.35,0.106896551724138
50060,2023-06-22,feeder,0.995,b95_100,1270,2824,1554,0.44971671388102,0.35,0.0997167138810198
50062,2022-08-08,feeder,0.9943,b95_100,1099,2776,1677,0.395893371757925,0.35,0.0458933717579251
50075,2022-08-08,feeder,0.9943,b95_100,525,1165,640,0.450643776824034,0.35,0.100643776824034
50076,2023-01-23,feeder,0.995,b95_100,1740,3866,2126,0.450077599586136,0.35,0.100077599586136
50078,2023-04-27,feeder,0.9895,b95_100,504,1118,614,0.450805008944544,0.35,0.100805008944544
50082,2023-04-26,feeder,0.9978,b95_100,268,594,326,0.451178451178451,0.35,0.101178451178451
50101,2023-06-22,feeder,0.9978,b95_100,491,1090,599,0.45045871559633,0.35,0.10045871559633
50119,2023-03-29,feeder,0.9953,b95_100,681,1704,1023,0.399647887323944,0.35,0.0496478873239437
50133,2023-05-16,feeder,0.9979,b95_100,2770,6926,4156,0.399942246606988,0.35,0.0499422466069882
50151,2023-06-15,feeder,0.9969,b95_100,1562,3470,1908,0.45014409221902,0.35,0.10014409221902
50153,2023-06-15,feeder,1,b95_100,1475,3277,1802,0.450106805004577,0.35,0.100106805004577
50166,2023-06-02,feeder,0.9942,b95_100,489,1085,596,0.450691244239631,0.35,0.100691244239631
50169,2023-06-02,feeder,0.9927,b95_100,782,1956,1174,0.399795501022495,0.35,0.0497955010224949
50170,2023-03-15,feeder,0.9978,b95_100,3477,8694,5217,0.399930986887509,0.35,0.0499309868875086
50180,2023-06-02,feeder,0.9942,b95_100,3180,8715,5535,0.364888123924269,0.35,0.0148881239242685
50316,2023-06-28,feeder,0.9952,b95_100,6304,14008,7704,0.450028555111365,0.35,0.100028555111365
50336,2023-04-14,feeder,0.9929,b95_100,1489,3793,2304,0.392565251779594,0.35,0.042565251779594
50371,2023-06-06,feeder,0.9952,b95_100,1407,3127,1720,0.449952030700352,0.35,0.0999520307003518
50383,2023-06-06,feeder,0.9952,b95_100,1196,2658,1462,0.449962377727615,0.35,0.0999623777276148
50479,2023-05-24,feeder,0.9977,b95_100,0,429,429,0,0.35,-0.35
50495,2023-05-22,feeder,0.9939,b95_100,251,558,307,0.449820788530466,0.35,0.099820788530466
50503,2023-06-21,feeder,0.9963,b95_100,305,677,372,0.450516986706056,0.35,0.100516986706056
50524,2023-06-28,feeder,0.9989,b95_100,357,794,437,0.449622166246851,0.35,0.0996221662468514
50531,2023-06-28,feeder,0.9989,b95_100,325,722,397,0.450138504155125,0.35,0.100138504155125
50549,2023-06-21,feeder,0.9963,b95_100,872,1938,1066,0.449948400412797,0.35,0.0999484004127967
50595,2023-04-20,feeder,0.9977,b95_100,926,2058,1132,0.449951409135083,0.35,0.0999514091350826
50603,2023-03-01,feeder,0.9952,b95_100,36778,99786,63008,0.368568737097388,0.35,0.0185687370973884
50630,2023-04-20,feeder,0.9977,b95_100,2069,4955,2886,0.417558022199798,0.35,0.0675580221997982
50632,2023-03-01,feeder,0.9949,b95_100,33411,90965,57554,0.367295113505194,0.35,0.0172951135051943
50652,2023-03-01,feeder,0.9935,b95_100,41784,113370,71586,0.368563111934374,0.35,0.0185631119343742
50831,2023-03-07,feeder,0.9923,b95_100,0,14737,14737,0,0.35,-0.35
50888,2023-03-02,feeder,0.9967,b95_100,47583,118247,70664,0.402403443639162,0.35,0.0524034436391621
50890,2023-02-06,feeder,0.9916,b95_100,2164,4809,2645,0.449989602828031,0.35,0.0999896028280308
50917,2023-04-24,feeder,0.9973,b95_100,714,1587,873,0.449905482041588,0.35,0.099905482041588
50945,2023-04-24,feeder,0.9973,b95_100,940,2088,1148,0.450191570881226,0.35,0.100191570881226
50950,2023-06-06,feeder,0.9952,b95_100,162,362,200,0.447513812154696,0.35,0.0975138121546962
50953,2023-06-30,feeder,0.997,b95_100,204,454,250,0.449339207048458,0.35,0.0993392070484582
50959,2023-06-06,feeder,0.9952,b95_100,146,326,180,0.447852760736196,0.35,0.0978527607361964
50962,2023-06-30,feeder,0.997,b95_100,306,680,374,0.45,0.35,0.1
50966,2023-03-27,feeder,0.9948,b95_100,0,5700,5700,0,0.35,-0.35
51075,2023-03-27,feeder,0.9948,b95_100,1818,4040,2222,0.45,0.35,0.1
51077,2023-03-27,feeder,0.9948,b95_100,2309,5130,2821,0.45009746588694,0.35,0.10009746588694
51081,2023-05-30,feeder,0.9958,b95_100,654,1454,800,0.449793672627235,0.35,0.0997936726272352
51083,2022-11-17,feeder,0.9904,b95_100,24693,61732,37039,0.400003239810795,0.35,0.0500032398107951
51084,2023-06-15,feeder,0.9992,b95_100,1189,2644,1455,0.449697428139183,0.35,0.0996974281391831
51087,2022-12-01,feeder,0.9904,b95_100,7833,18807,10974,0.416493858669644,0.35,0.0664938586696443
51106,2023-03-17,feeder,0.993,b95_100,1939,4956,3017,0.391242937853107,0.35,0.0412429378531073
51109,2023-03-17,feeder,0.993,b95_100,1506,3850,2344,0.391168831168831,0.35,0.0411688311688312
51265,2023-03-21,feeder,0.9749,b95_100,2065,4588,2523,0.450087183958152,0.35,0.100087183958152
51336,2022-07-26,fed,0.9706,b95_100,2303,5118,2815,0.449980461117624,0.35,0.0999804611176241
51337,2023-05-17,fed,0.9721,b95_100,8901,19781,10880,0.449977250897326,0.35,0.0999772508973257
51348,2023-06-29,feeder,0.9926,b95_100,698,1928,1230,0.362033195020747,0.35,0.0120331950207469
51354,2022-07-14,feeder,0.99,b95_100,1908,4241,2333,0.449893892949776,0.35,0.099893892949776
51356,2023-05-31,feeder,0.9991,b95_100,3238,7886,4648,0.410601065178798,0.35,0.0606010651787979
51387,2023-05-30,feeder,0.998,b95_100,41,92,51,0.445652173913043,0.35,0.0956521739130435
51389,2023-04-28,feeder,0.9997,b95_100,75,167,92,0.449101796407186,0.35,0.0991017964071856
51400,2023-05-30,feeder,0.998,b95_100,61,135,74,0.451851851851852,0.35,0.101851851851852
51410,2023-04-28,feeder,0.9997,b95_100,51,114,63,0.447368421052632,0.35,0.0973684210526316
51479,2022-09-26,feeder,0.9903,b95_100,13,36,23,0.361111111111111,0.35,0.0111111111111111
51721,2023-06-08,feeder,0.994,b95_100,523,1163,640,0.449699054170249,0.35,0.0996990541702494
51758,2023-06-08,feeder,0.9996,b95_100,968,2150,1182,0.450232558139535,0.35,0.100232558139535
51763,2023-06-14,feeder,0.9985,b95_100,912,2026,1114,0.450148075024679,0.35,0.100148075024679
51785,2023-02-15,feeder,0.998,b95_100,2068,4595,2527,0.450054406964091,0.35,0.100054406964091
51788,2023-06-22,feeder,0.9981,b95_100,998,2218,1220,0.449954914337241,0.35,0.0999549143372408
51841,2023-02-17,feeder,0.9713,b95_100,561,1247,686,0.449879711307137,0.35,0.0998797113071371
51843,2023-06-22,feeder,0.995,b95_100,909,2019,1110,0.450222882615156,0.35,0.100222882615156
51850,2023-01-24,feeder,0.9793,b95_100,941,2091,1150,0.450023912003826,0.35,0.100023912003826
51851,2022-11-25,feeder,0.9915,b95_100,504,1120,616,0.45,0.35,0.1
51853,2023-01-24,feeder,0.9897,b95_100,738,1639,901,0.450274557657108,0.35,0.100274557657108
51867,2023-02-10,feeder,0.9705,b95_100,548,1218,670,0.44991789819376,0.35,0.0999178981937603
52059,2023-06-07,feeder,0.9926,b95_100,2267,5037,2770,0.450069485805043,0.35,0.100069485805043
52196,2022-11-15,feeder,0.9755,b95_100,0,668,668,0,0.35,-0.35
52341,2023-06-30,feeder,0.997,b95_100,545,1211,666,0.450041288191577,0.35,0.100041288191577
52360,2023-06-30,feeder,0.997,b95_100,491,1090,599,0.45045871559633,0.35,0.10045871559633
52536,2023-04-25,feeder,0.9673,b95_100,2857,6348,3491,0.450063011972275,0.35,0.100063011972275
52720,2023-04-17,feeder,0.9939,b95_100,3645,8101,4456,0.449944451302308,0.35,0.0999444513023084
52727,2023-06-23,feeder,0.9929,b95_100,13184,31282,18098,0.421456428617096,0.35,0.0714564286170961
52752,2023-01-20,feeder,0.9938,b95_100,513,1139,626,0.450395083406497,0.35,0.100395083406497
52757,2022-12-05,feeder,0.9987,b95_100,7723,17162,9439,0.45000582682671,0.35,0.10000582682671
52759,2023-01-31,feeder,0.9897,b95_100,1361,3488,2127,0.39019495412844,0.35,0.0401949541284404
52761,2022-12-20,feeder,0.9932,b95_100,3579,7954,4375,0.449962283127986,0.35,0.0999622831279859
52762,2022-11-21,feeder,0.9936,b95_100,7089,15753,8664,0.45000952199581,0.35,0.10000952199581
52764,2023-06-13,feeder,0.9942,b95_100,1144,2544,1400,0.449685534591195,0.35,0.099685534591195
52768,2023-06-12,feeder,0.9997,b95_100,3911,8690,4779,0.45005753739931,0.35,0.10005753739931
52800,2023-01-09,feeder,0.9946,b95_100,460,1022,562,0.450097847358121,0.35,0.100097847358121
52808,2022-11-15,feeder,0.99,b95_100,0,5660,5660,0,0.35,-0.35
52811,2023-03-16,feeder,0.9943,b95_100,684,1519,835,0.450296247531271,0.35,0.100296247531271
52813,2023-05-26,feeder,0.9954,b95_100,333,741,408,0.449392712550607,0.35,0.0993927125506073
52814,2023-01-09,feeder,0.9946,b95_100,900,1999,1099,0.450225112556278,0.35,0.100225112556278
52818,2023-02-06,feeder,0.9977,b95_100,2233,5950,3717,0.375294117647059,0.35,0.0252941176470589
52821,2023-06-28,feeder,0.9929,b95_100,2192,4871,2679,0.450010264832683,0.35,0.100010264832683
52824,2023-06-21,feeder,0.9938,b95_100,2691,5980,3289,0.45,0.35,0.1
52828,2023-06-15,feeder,0.9936,b95_100,1056,2347,1291,0.449936088623775,0.35,0.0999360886237751
52829,2023-03-06,feeder,0.9954,b95_100,916,2436,1520,0.376026272577997,0.35,0.0260262725779967
52833,2023-05-04,feeder,0.9948,b95_100,819,1821,1002,0.449752883031302,0.35,0.0997528830313015
52835,2023-03-21,feeder,0.9949,b95_100,719,1598,879,0.449937421777222,0.35,0.0999374217772215
52836,2023-02-16,feeder,0.9965,b95_100,362,960,598,0.377083333333333,0.35,0.0270833333333334
52838,2023-06-12,feeder,0.9995,b95_100,909,2437,1528,0.372999589659417,0.35,0.0229995896594173
52841,2023-04-25,feeder,0.9935,b95_100,565,1475,910,0.383050847457627,0.35,0.0330508474576272
52843,2023-04-20,feeder,0.9933,b95_100,702,1561,859,0.449711723254324,0.35,0.0997117232543241
52857,2022-11-15,feeder,0.9944,b95_100,0,9584,9584,0,0.35,-0.35
52870,2023-05-18,feeder,0.9979,b95_100,645,1434,789,0.44979079497908,0.35,0.0997907949790795
52877,2023-06-21,feeder,0.9163,b90_94,1010,2021,1011,0.499752597723899,0.4,0.099752597723899
52888,2023-06-21,feeder,0.9163,b90_94,1498,2995,1497,0.50016694490818,0.4,0.10016694490818
52889,2022-09-23,feeder,0.9771,b95_100,1344,2987,1643,0.449949782390358,0.35,0.0999497823903582
53028,2023-03-27,feeder,0.9933,b95_100,343,764,421,0.448952879581152,0.35,0.0989528795811518
53146,2023-03-08,feeder,0.9922,b95_100,1940,4311,2371,0.450011598237068,0.35,0.100011598237068
53147,2022-11-10,feeder,0.9902,b95_100,2373,5273,2900,0.450028446804476,0.35,0.100028446804476
53152,2023-04-06,feeder,0.9973,b95_100,3478,7729,4251,0.449993530857808,0.35,0.0999935308578083
53153,2023-05-25,feeder,0.9998,b95_100,4125,9166,5041,0.450032729653066,0.35,0.100032729653066
53156,2023-04-18,feeder,0.9997,b95_100,1808,4017,2209,0.45008712969878,0.35,0.10008712969878
53161,2022-07-06,feeder,0.9968,b95_100,3317,7370,4053,0.450067842605156,0.35,0.100067842605156
53168,2022-11-10,feeder,0.9901,b95_100,2141,4756,2615,0.450168208578638,0.35,0.100168208578638
53206,2023-02-17,feeder,0.9982,b95_100,0,704,704,0,0.35,-0.35
53269,2023-06-12,feeder,0.9499,b90_94,823,1645,822,0.500303951367781,0.4,0.100303951367781
53270,2023-03-29,feeder,0.9483,b90_94,1128,2255,1127,0.500221729490022,0.4,0.100221729490022
53278,2022-11-08,feeder,0.9438,b90_94,438,875,437,0.500571428571429,0.4,0.100571428571429
53281,2022-10-26,feeder,0.9379,b90_94,1088,2175,1087,0.500229885057471,0.4,0.100229885057471
53283,2023-05-11,feeder,0.9463,b90_94,649,1297,648,0.500385505011565,0.4,0.100385505011565
53324,2022-09-06,feeder,0.9921,b95_100,342,761,419,0.449408672798949,0.35,0.0994086727989488
53327,2022-09-06,feeder,0.9921,b95_100,1079,2398,1319,0.449958298582152,0.35,0.0999582985821518
53377,2023-03-07,feeder,0.9923,b95_100,2267,12340,10073,0.183711507293355,0.35,-0.166288492706645
53403,2022-09-27,feeder,0.9922,b95_100,7028,15618,8590,0.449993597131515,0.35,0.099993597131515
53545,2023-02-24,feeder,0.9926,b95_100,6472,31697,25225,0.204183361201376,0.35,-0.145816638798624
53592,2023-05-18,feeder,0.9978,b95_100,411,914,503,0.449671772428884,0.35,0.099671772428884
53617,2023-05-31,feeder,0.9955,b95_100,1004,2652,1648,0.378582202111614,0.35,0.0285822021116139
53625,2023-05-18,feeder,0.9978,b95_100,386,857,471,0.450408401400233,0.35,0.100408401400233
53921,2023-02-27,feeder,0.9971,b95_100,212,470,258,0.451063829787234,0.35,0.101063829787234
53922,2022-11-30,feeder,0.9975,b95_100,249,554,305,0.449458483754513,0.35,0.0994584837545127
53924,2023-01-24,feeder,0.9994,b95_100,257,571,314,0.450087565674256,0.35,0.100087565674256
53970,2023-04-25,feeder,0.9953,b95_100,1275,3306,2031,0.385662431941924,0.35,0.0356624319419238
53972,2022-07-25,feeder,0.9899,b95_100,527,1171,644,0.450042698548249,0.35,0.100042698548249
53974,2023-04-25,feeder,0.9953,b95_100,1372,3572,2200,0.384098544232923,0.35,0.0340985442329227
54025,2022-09-07,feeder,0.9979,b95_100,0,1116,1116,0,0.35,-0.35
54068,2023-03-13,feeder,0.9963,b95_100,2456,5458,3002,0.449981678270429,0.35,0.0999816782704288
54071,2022-09-07,feeder,0.9979,b95_100,0,507,507,0,0.35,-0.35
54072,2022-07-25,feeder,0.9899,b95_100,610,1355,745,0.450184501845019,0.35,0.100184501845018
54079,2022-10-26,feeder,0.9951,b95_100,960,2417,1457,0.39718659495242,0.35,0.0471865949524204
54112,2023-05-22,feeder,0.9939,b95_100,2105,4678,2573,0.449978623343309,0.35,0.0999786233433091
54113,2022-08-09,feeder,0.9921,b95_100,1240,2755,1515,0.450090744101633,0.35,0.100090744101633
54128,2022-11-14,feeder,0.9919,b95_100,372,826,454,0.450363196125908,0.35,0.100363196125908
54144,2023-03-28,feeder,0.9964,b95_100,1295,2878,1583,0.449965253648367,0.35,0.0999652536483669
54153,2023-04-28,feeder,0.9404,b90_94,147,294,147,0.5,0.4,0.1
54163,2022-11-15,feeder,0.9907,b95_100,398,888,490,0.448198198198198,0.35,0.0981981981981982
54180,2023-04-19,feeder,0.9966,b95_100,2460,5467,3007,0.449972562648619,0.35,0.099972562648619
54192,2023-04-24,feeder,0.9974,b95_100,1437,3193,1756,0.450046977763858,0.35,0.100046977763858
54193,2023-06-20,feeder,0.9985,b95_100,664,1474,810,0.450474898236092,0.35,0.100474898236092
54194,2023-06-20,feeder,0.9985,b95_100,604,1340,736,0.450746268656716,0.35,0.100746268656716
54205,2022-08-16,feeder,0.9926,b95_100,1368,3040,1672,0.45,0.35,0.1
54207,2023-03-08,feeder,0.9922,b95_100,2942,6537,3595,0.450053541379838,0.35,0.100053541379838
54227,2023-05-25,feeder,0.9972,b95_100,3560,7911,4351,0.450006320313488,0.35,0.100006320313488
